epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,34.665,0.73375,0.88648,1.02058,0.73997,0.75745,0.78412,0.59709,0.72235,0.84758,1.01979,0.000522974,0.000522974,0.000522974
32,35.7773,0.69785,0.84346,1.00413,0.71845,0.78737,0.80152,0.61839,0.703,0.7897,1.00118,0.000521873,0.000521873,0.000521873
33,36.8506,0.69111,0.84641,1.00782,0.70158,0.79978,0.7943,0.61899,0.68871,0.79086,0.99432,0.000520772,0.000520772,0.000520772
34,37.9409,0.70549,0.85288,1.00972,0.70338,0.78705,0.77308,0.60451,0.66909,0.7785,0.98489,0.000519671,0.000519671,0.000519671
35,39.0261,0.69144,0.81583,1.00755,0.71471,0.7796,0.77996,0.6016,0.6695,0.7641,0.98292,0.00051857,0.00051857,0.00051857
36,40.1337,0.70238,0.82147,1.01085,0.68344,0.7823,0.76365,0.58855,0.6951,0.76194,0.98543,0.000517469,0.000517469,0.000517469
37,41.206,0.72973,0.86309,1.02291,0.71125,0.72544,0.76588,0.58903,0.69817,0.75537,0.98466,0.000516368,0.000516368,0.000516368
38,42.3276,0.69405,0.84036,1.00881,0.79467,0.70507,0.7924,0.61411,0.68236,0.74144,0.98308,0.000515267,0.000515267,0.000515267
39,43.4018,0.65257,0.78788,1.0052,0.74624,0.72431,0.7988,0.6223,0.68211,0.74123,0.98449,0.000514167,0.000514167,0.000514167
40,44.4883,0.6802,0.84243,0.99583,0.77322,0.6221,0.73315,0.56613,0.69394,0.8186,0.99654,0.000513066,0.000513066,0.000513066
41,45.5642,0.69649,0.8224,1.01752,0.72983,0.60369,0.69601,0.53494,0.70646,0.84755,1.00432,0.000511965,0.000511965,0.000511965
42,46.6607,0.65932,0.77018,0.99355,0.59856,0.66218,0.68832,0.52612,0.73084,0.855,1.00907,0.000510864,0.000510864,0.000510864
43,47.7112,0.68046,0.78431,0.99688,0.65993,0.65684,0.69484,0.53166,0.72391,0.83771,1.00324,0.000509763,0.000509763,0.000509763
44,48.7998,0.68128,0.79389,1.00233,0.60326,0.72371,0.72828,0.56063,0.68388,0.79004,0.98492,0.000508662,0.000508662,0.000508662
45,49.9105,0.67172,0.7953,0.98532,0.60688,0.72791,0.74013,0.56631,0.67439,0.77108,0.98645,0.000507561,0.000507561,0.000507561
46,51.0152,0.6757,0.78769,0.99107,0.75815,0.69422,0.75628,0.59079,0.66888,0.76986,0.99519,0.00050646,0.00050646,0.00050646
47,52.0847,0.68729,0.76151,0.99236,0.76591,0.66325,0.7496,0.58581,0.67444,0.77191,0.99694,0.00050536,0.00050536,0.00050536
48,53.1683,0.6674,0.76053,0.99707,0.7522,0.66139,0.73315,0.57054,0.67948,0.78392,1.00636,0.000504259,0.000504259,0.000504259
49,54.2689,0.6666,0.77432,0.98981,0.70615,0.677,0.74155,0.5772,0.67614,0.77422,1.00122,0.000503158,0.000503158,0.000503158
50,55.395,0.68166,0.78732,0.99136,0.70571,0.67975,0.74434,0.5674,0.70814,0.79578,1.01654,0.000502057,0.000502057,0.000502057
51,56.4755,0.66515,0.79322,0.98376,0.69079,0.73474,0.74613,0.57178,0.72058,0.80355,1.02026,0.000500956,0.000500956,0.000500956
52,57.5782,0.6763,0.79037,1.00169,0.66019,0.72412,0.72756,0.5547,0.70346,0.83937,1.00027,0.000499855,0.000499855,0.000499855
53,58.6813,0.65797,0.75941,0.98069,0.66829,0.70721,0.7371,0.56795,0.67151,0.78618,0.98566,0.000498754,0.000498754,0.000498754
54,59.7776,0.63657,0.72987,0.98376,0.73304,0.69667,0.75365,0.582,0.65155,0.73997,0.97669,0.000497653,0.000497653,0.000497653
55,60.877,0.66707,0.74315,0.98449,0.66914,0.71803,0.75314,0.58283,0.66652,0.73277,0.99251,0.000496552,0.000496552,0.000496552
56,62.0015,0.66668,0.74774,0.98953,0.64778,0.73697,0.75476,0.58188,0.68397,0.73437,1.00729,0.000495452,0.000495452,0.000495452
57,63.0756,0.64503,0.7652,0.97774,0.66684,0.74145,0.75791,0.58524,0.67948,0.74732,1.00124,0.000494351,0.000494351,0.000494351
58,64.1806,0.65395,0.72537,0.97594,0.69673,0.79387,0.78483,0.60805,0.67832,0.74503,0.99433,0.00049325,0.00049325,0.00049325
59,65.2657,0.64152,0.69533,0.96699,0.71703,0.76517,0.78265,0.61014,0.67599,0.74895,0.99441,0.000492149,0.000492149,0.000492149
60,66.3447,0.63801,0.69315,0.9821,0.7065,0.7572,0.78501,0.6108,0.65832,0.72158,0.99195,0.000491048,0.000491048,0.000491048
61,67.4398,0.62182,0.6887,0.96551,0.74865,0.73023,0.78186,0.60824,0.64451,0.70173,0.97746,0.000489947,0.000489947,0.000489947
62,68.5524,0.64218,0.72874,0.98158,0.74799,0.70111,0.78144,0.61639,0.63725,0.70771,0.9683,0.000488846,0.000488846,0.000488846
63,69.6429,0.64251,0.68099,0.98077,0.6997,0.69946,0.77126,0.60005,0.64771,0.72368,0.9712,0.000487745,0.000487745,0.000487745
64,70.7519,0.64541,0.67927,0.98116,0.71443,0.67689,0.75536,0.58687,0.6619,0.73994,0.98487,0.000486645,0.000486645,0.000486645
65,71.8633,0.63057,0.69424,0.96489,0.73873,0.68532,0.75799,0.5913,0.65436,0.73797,0.97966,0.000485544,0.000485544,0.000485544
66,72.9766,0.65044,0.67236,0.97579,0.69823,0.74249,0.7849,0.60303,0.65535,0.70276,0.98412,0.000484443,0.000484443,0.000484443
67,74.0754,0.64257,0.71128,0.98852,0.76659,0.73278,0.79587,0.61188,0.65268,0.68724,0.98339,0.000483342,0.000483342,0.000483342
68,75.255,0.63291,0.66528,0.97657,0.79707,0.70719,0.79736,0.62412,0.64633,0.67845,0.978,0.000482241,0.000482241,0.000482241
69,76.3771,0.64082,0.69713,0.98518,0.82606,0.7015,0.80382,0.63426,0.64541,0.68836,0.97671,0.00048114,0.00048114,0.00048114
70,77.5162,0.62906,0.6538,0.97437,0.76921,0.74038,0.78328,0.61067,0.65235,0.71649,0.98487,0.000480039,0.000480039,0.000480039
71,78.6012,0.61197,0.66998,0.96908,0.72008,0.74889,0.76782,0.59362,0.67296,0.75771,0.99907,0.000478938,0.000478938,0.000478938
72,79.7275,0.64921,0.70272,0.99581,0.62071,0.76542,0.76535,0.57068,0.71138,0.79665,1.03488,0.000477838,0.000477838,0.000477838
73,80.8184,0.64031,0.70627,0.97245,0.62962,0.74067,0.75917,0.55959,0.75219,0.81612,1.07158,0.000476737,0.000476737,0.000476737
74,81.9308,0.60745,0.66788,0.9749,0.74824,0.68456,0.76184,0.55728,0.79127,0.82173,1.09581,0.000475636,0.000475636,0.000475636
75,83.0202,0.63657,0.66956,0.96089,0.72453,0.70667,0.77332,0.57007,0.79098,0.83501,1.08718,0.000474535,0.000474535,0.000474535
76,84.1557,0.62468,0.67574,0.96769,0.81595,0.669,0.78473,0.58694,0.73752,0.79945,1.04156,0.000473434,0.000473434,0.000473434
77,85.2908,0.61716,0.67711,0.96064,0.65955,0.77302,0.76843,0.5722,0.71284,0.77507,1.02167,0.000472333,0.000472333,0.000472333
78,86.466,0.6129,0.66469,0.96991,0.73303,0.69066,0.76198,0.58017,0.66974,0.72246,1.00041,0.000471232,0.000471232,0.000471232
79,87.5889,0.59589,0.63751,0.95682,0.74553,0.71786,0.76517,0.58319,0.66067,0.71579,0.99819,0.000470131,0.000470131,0.000470131
80,88.7092,0.643,0.65422,0.97897,0.76355,0.68323,0.74661,0.57753,0.6738,0.73823,0.99991,0.00046903,0.00046903,0.00046903
81,89.8579,0.63105,0.69278,0.97387,0.6627,0.72012,0.73577,0.56151,0.71975,0.78255,1.02783,0.00046793,0.00046793,0.00046793
82,90.997,0.60494,0.66683,0.96362,0.63121,0.69682,0.73425,0.55533,0.71911,0.81851,1.01898,0.000466829,0.000466829,0.000466829
83,92.1065,0.62434,0.65465,0.96983,0.6471,0.69805,0.7349,0.56223,0.70421,0.80221,1.00882,0.000465728,0.000465728,0.000465728
84,93.2101,0.5872,0.62302,0.95417,0.66019,0.69062,0.73687,0.56622,0.67787,0.79012,0.99525,0.000464627,0.000464627,0.000464627
85,94.3301,0.61262,0.626,0.95828,0.66402,0.69548,0.74303,0.57153,0.65601,0.76401,0.9932,0.000463526,0.000463526,0.000463526
86,95.4888,0.6311,0.65201,0.96406,0.66471,0.73088,0.74777,0.57333,0.64561,0.72895,0.98813,0.000462425,0.000462425,0.000462425
87,96.5916,0.60841,0.64318,0.95797,0.70715,0.77678,0.75254,0.57784,0.64519,0.72382,0.98335,0.000461324,0.000461324,0.000461324
88,97.7117,0.58357,0.59943,0.96084,0.70713,0.73324,0.74602,0.56917,0.66995,0.75597,0.9967,0.000460223,0.000460223,0.000460223
89,98.805,0.61134,0.64278,0.97525,0.66622,0.80084,0.74536,0.56465,0.67671,0.76956,1.00044,0.000459123,0.000459123,0.000459123
90,99.9278,0.62339,0.64136,0.96937,0.63268,0.78234,0.73075,0.55861,0.66556,0.79187,0.98694,0.000458022,0.000458022,0.000458022
91,101.039,0.59802,0.609,0.95683,0.61247,0.76295,0.72624,0.55778,0.66008,0.77712,0.98631,0.000456921,0.000456921,0.000456921
92,102.186,0.59426,0.59315,0.94865,0.64658,0.67057,0.71682,0.55972,0.65613,0.79204,0.97509,0.00045582,0.00045582,0.00045582
93,103.287,0.60474,0.66663,0.96038,0.65131,0.66997,0.71152,0.55335,0.66958,0.80749,0.98353,0.000454719,0.000454719,0.000454719
94,104.392,0.59812,0.61945,0.9566,0.64022,0.66523,0.70636,0.55213,0.67613,0.84059,0.99472,0.000453618,0.000453618,0.000453618
95,105.543,0.60908,0.65547,0.97037,0.65049,0.64563,0.70391,0.54786,0.68098,0.85086,1.00019,0.000452517,0.000452517,0.000452517
96,106.713,0.59365,0.59784,0.95338,0.59802,0.67272,0.68926,0.53142,0.70295,0.89959,1.0153,0.000451416,0.000451416,0.000451416
97,107.824,0.61215,0.6539,0.96136,0.59776,0.71328,0.68779,0.5323,0.70382,0.91067,1.01462,0.000450316,0.000450316,0.000450316
98,108.93,0.57461,0.60474,0.94449,0.63848,0.72207,0.69714,0.54359,0.67211,0.90244,0.99419,0.000449215,0.000449215,0.000449215
99,110.065,0.61817,0.66137,0.9573,0.63896,0.74884,0.70486,0.55029,0.65705,0.86818,0.98744,0.000448114,0.000448114,0.000448114
100,111.188,0.57711,0.59551,0.94007,0.63813,0.81344,0.73497,0.56898,0.65455,0.77205,0.98248,0.000447013,0.000447013,0.000447013
101,112.266,0.58458,0.58165,0.95514,0.65137,0.77672,0.75922,0.58745,0.65673,0.71447,0.97742,0.000445912,0.000445912,0.000445912
102,113.429,0.60283,0.63371,0.95126,0.67882,0.78055,0.7778,0.60741,0.65739,0.68127,0.97586,0.000444811,0.000444811,0.000444811
103,114.533,0.60564,0.6305,0.95789,0.70075,0.73512,0.77724,0.60563,0.65826,0.68502,0.97902,0.00044371,0.00044371,0.00044371
104,115.64,0.61394,0.62615,0.96254,0.66792,0.72344,0.74951,0.57474,0.67857,0.73481,0.98872,0.000442609,0.000442609,0.000442609
105,116.719,0.61383,0.6255,0.95976,0.63514,0.71783,0.73378,0.55363,0.69167,0.76482,0.99265,0.000441508,0.000441508,0.000441508
106,117.837,0.5734,0.60126,0.95761,0.65516,0.67067,0.71748,0.54153,0.69268,0.78676,0.99335,0.000440408,0.000440408,0.000440408
107,118.934,0.59788,0.60474,0.94865,0.65082,0.68441,0.72119,0.54445,0.68824,0.7794,0.99521,0.000439307,0.000439307,0.000439307
108,120.04,0.60149,0.654,0.9584,0.64551,0.75435,0.74672,0.56812,0.67343,0.74128,0.98568,0.000438206,0.000438206,0.000438206
109,121.162,0.57802,0.58896,0.95029,0.67385,0.74044,0.75891,0.58428,0.67116,0.72621,0.98573,0.000437105,0.000437105,0.000437105
110,122.28,0.59199,0.61131,0.95448,0.7229,0.72357,0.75197,0.57579,0.68346,0.71998,0.99817,0.000436004,0.000436004,0.000436004
111,123.381,0.58541,0.59572,0.94798,0.72097,0.72345,0.75001,0.57851,0.67748,0.7203,0.99088,0.000434903,0.000434903,0.000434903
112,124.521,0.59507,0.603,0.94542,0.70321,0.73886,0.74818,0.57429,0.66517,0.72371,0.97953,0.000433802,0.000433802,0.000433802
113,125.625,0.57451,0.59329,0.95401,0.69102,0.73755,0.74574,0.57284,0.66569,0.72915,0.97612,0.000432701,0.000432701,0.000432701
114,126.718,0.59371,0.60148,0.95064,0.60417,0.69295,0.71149,0.54902,0.6895,0.7744,0.98804,0.000431601,0.000431601,0.000431601
115,127.786,0.5755,0.5713,0.94635,0.72918,0.64532,0.70601,0.54472,0.69391,0.79035,0.99248,0.0004305,0.0004305,0.0004305
116,128.916,0.56666,0.59457,0.93948,0.73752,0.64664,0.7014,0.54284,0.72898,0.84362,1.0212,0.000429399,0.000429399,0.000429399
117,130.065,0.60115,0.6143,0.97006,0.72882,0.64008,0.70566,0.54223,0.73737,0.864,1.0304,0.000428298,0.000428298,0.000428298
118,131.155,0.56275,0.57196,0.93877,0.75865,0.6517,0.70297,0.53381,0.74939,0.92034,1.03851,0.000427197,0.000427197,0.000427197
119,132.27,0.57786,0.60052,0.95451,0.761,0.64554,0.70414,0.53959,0.73522,0.91198,1.03129,0.000426096,0.000426096,0.000426096
120,133.385,0.5775,0.58307,0.95093,0.72196,0.63527,0.70982,0.55014,0.70154,0.852,1.00057,0.000424995,0.000424995,0.000424995
121,134.477,0.58833,0.60165,0.95243,0.67683,0.67876,0.71737,0.55423,0.69303,0.82544,0.99595,0.000423894,0.000423894,0.000423894
122,135.576,0.56941,0.57069,0.94434,0.74631,0.65494,0.73599,0.5678,0.67755,0.77645,0.98374,0.000422794,0.000422794,0.000422794
123,136.688,0.57851,0.57429,0.94419,0.6403,0.71842,0.74313,0.57528,0.66289,0.74226,0.9732,0.000421693,0.000421693,0.000421693
124,137.792,0.56929,0.58917,0.95862,0.63321,0.7917,0.75159,0.58101,0.64301,0.72268,0.96874,0.000420592,0.000420592,0.000420592
125,138.862,0.59603,0.59566,0.96031,0.64538,0.78548,0.74568,0.57959,0.64494,0.76369,0.97523,0.000419491,0.000419491,0.000419491
126,139.971,0.57328,0.56843,0.95304,0.66276,0.75479,0.74391,0.57693,0.64468,0.81861,0.97555,0.00041839,0.00041839,0.00041839
127,141.076,0.5819,0.57094,0.94745,0.67603,0.75531,0.74698,0.58286,0.64682,0.82697,0.97831,0.000417289,0.000417289,0.000417289
128,142.214,0.57957,0.56395,0.93643,0.63786,0.82425,0.76315,0.60373,0.63225,0.74141,0.96614,0.000416188,0.000416188,0.000416188
129,143.334,0.55198,0.5447,0.94068,0.69454,0.76056,0.77157,0.61208,0.62682,0.70379,0.96175,0.000415087,0.000415087,0.000415087
130,144.468,0.5684,0.5807,0.94474,0.68408,0.69103,0.76105,0.59777,0.63901,0.7323,0.973,0.000413986,0.000413986,0.000413986
131,145.557,0.56625,0.56588,0.94376,0.77701,0.66654,0.74458,0.5862,0.65174,0.76448,0.97897,0.000412886,0.000412886,0.000412886
132,146.661,0.55252,0.51775,0.92476,0.65812,0.66082,0.73672,0.57956,0.66597,0.79676,0.97515,0.000411785,0.000411785,0.000411785
133,147.749,0.57898,0.58163,0.94324,0.63559,0.65895,0.725,0.56793,0.67276,0.8072,0.97705,0.000410684,0.000410684,0.000410684
134,148.857,0.57725,0.58664,0.94594,0.6454,0.70267,0.73799,0.57447,0.66976,0.76157,0.9771,0.000409583,0.000409583,0.000409583
135,149.907,0.54639,0.55041,0.94191,0.68396,0.67608,0.74365,0.58348,0.65203,0.73705,0.97474,0.000408482,0.000408482,0.000408482
136,151.06,0.591,0.57519,0.94676,0.71261,0.68085,0.74742,0.59025,0.62719,0.70883,0.97079,0.000407381,0.000407381,0.000407381
137,152.14,0.56159,0.52334,0.92905,0.70127,0.69092,0.7324,0.58347,0.61757,0.69896,0.96338,0.00040628,0.00040628,0.00040628
138,153.244,0.55062,0.53122,0.93644,0.64678,0.70518,0.72001,0.57165,0.62494,0.69961,0.95764,0.000405179,0.000405179,0.000405179
139,154.38,0.59478,0.58396,0.95876,0.62132,0.71158,0.71232,0.56583,0.64718,0.72154,0.97066,0.000404079,0.000404079,0.000404079
140,155.473,0.56278,0.54057,0.92412,0.60954,0.67454,0.70491,0.55643,0.67442,0.75506,0.9911,0.000402978,0.000402978,0.000402978
141,156.567,0.5794,0.57297,0.94749,0.60066,0.66845,0.70376,0.55321,0.67983,0.76579,0.9989,0.000401877,0.000401877,0.000401877
142,157.684,0.54925,0.55432,0.93159,0.59991,0.66588,0.69813,0.54529,0.68721,0.78667,1.00688,0.000400776,0.000400776,0.000400776
143,158.789,0.55992,0.57133,0.95535,0.59726,0.67041,0.69772,0.54209,0.68845,0.79878,1.00487,0.000399675,0.000399675,0.000399675
144,159.875,0.53817,0.53128,0.93873,0.61874,0.68264,0.70124,0.5537,0.66663,0.77293,0.99386,0.000398574,0.000398574,0.000398574
145,160.947,0.56231,0.53302,0.93097,0.64738,0.66813,0.70469,0.56099,0.64181,0.76364,0.97597,0.000397473,0.000397473,0.000397473
146,162.035,0.55958,0.56381,0.9375,0.65974,0.67624,0.71284,0.5709,0.61775,0.73238,0.96078,0.000396372,0.000396372,0.000396372
147,163.119,0.5702,0.56606,0.94684,0.68646,0.67267,0.71616,0.57314,0.61419,0.72569,0.9601,0.000395272,0.000395272,0.000395272
148,164.214,0.55398,0.56876,0.9337,0.64785,0.71374,0.71451,0.56674,0.64252,0.7187,0.97916,0.000394171,0.000394171,0.000394171
149,165.289,0.55636,0.53717,0.93359,0.61132,0.74157,0.71163,0.56091,0.65991,0.72356,0.99047,0.00039307,0.00039307,0.00039307
150,166.437,0.5513,0.53957,0.92976,0.63688,0.68515,0.71502,0.56251,0.63772,0.72351,0.97518,0.000391969,0.000391969,0.000391969
151,167.522,0.56209,0.56369,0.94367,0.63055,0.69032,0.71216,0.56197,0.6373,0.71603,0.97316,0.000390868,0.000390868,0.000390868
152,168.612,0.57117,0.54639,0.95371,0.64762,0.65095,0.70537,0.56087,0.64367,0.72591,0.96593,0.000389767,0.000389767,0.000389767
153,169.698,0.57049,0.54202,0.93867,0.65158,0.64458,0.70051,0.55301,0.65156,0.73603,0.96927,0.000388666,0.000388666,0.000388666
154,170.813,0.54574,0.52578,0.9379,0.6099,0.68103,0.70242,0.55186,0.64769,0.73761,0.96996,0.000387565,0.000387565,0.000387565
155,171.909,0.54999,0.53283,0.94124,0.64298,0.65491,0.70569,0.55031,0.64483,0.7393,0.96985,0.000386464,0.000386464,0.000386464
156,172.998,0.52607,0.50394,0.91708,0.59931,0.69345,0.71302,0.55667,0.66116,0.7578,0.97928,0.000385364,0.000385364,0.000385364
157,174.054,0.54394,0.51518,0.92638,0.58663,0.68495,0.70927,0.55221,0.6733,0.78028,0.98559,0.000384263,0.000384263,0.000384263
158,175.135,0.55154,0.52486,0.92504,0.63353,0.64417,0.70351,0.54266,0.68663,0.81583,0.99601,0.000383162,0.000383162,0.000383162
159,176.234,0.53673,0.52854,0.9307,0.62351,0.64769,0.69994,0.54156,0.68172,0.83422,0.99436,0.000382061,0.000382061,0.000382061
160,177.356,0.52294,0.50507,0.92251,0.58268,0.71789,0.6999,0.55134,0.67056,0.84011,0.98973,0.00038096,0.00038096,0.00038096
161,178.479,0.53363,0.51317,0.9252,0.58734,0.72401,0.69834,0.55284,0.66249,0.83038,0.98599,0.000379859,0.000379859,0.000379859
162,179.57,0.54998,0.53144,0.91984,0.62805,0.67548,0.70583,0.56079,0.64727,0.80827,0.97734,0.000378758,0.000378758,0.000378758
163,180.67,0.53663,0.51498,0.92285,0.63566,0.6714,0.71385,0.56591,0.63511,0.79274,0.97241,0.000377657,0.000377657,0.000377657
164,181.783,0.52733,0.53737,0.93087,0.62682,0.68922,0.72501,0.57847,0.63256,0.79111,0.9734,0.000376557,0.000376557,0.000376557
165,182.853,0.54619,0.51525,0.92749,0.57738,0.74887,0.7286,0.58472,0.64692,0.77619,0.98335,0.000375456,0.000375456,0.000375456
166,183.951,0.54267,0.54537,0.93816,0.64707,0.78574,0.7461,0.59832,0.64641,0.73484,0.98474,0.000374355,0.000374355,0.000374355
167,185.066,0.55366,0.52755,0.93523,0.66669,0.80617,0.75287,0.60084,0.64243,0.72297,0.98124,0.000373254,0.000373254,0.000373254
168,186.197,0.57712,0.58261,0.94663,0.63574,0.7624,0.74248,0.58469,0.65942,0.74285,0.99504,0.000372153,0.000372153,0.000372153
169,187.282,0.5396,0.49955,0.91496,0.63322,0.70011,0.72859,0.58266,0.66018,0.75411,0.99685,0.000371052,0.000371052,0.000371052
