epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,296.017,0.5765,0.42134,0.91205,0.77737,0.80173,0.87269,0.6383,0.79979,0.66231,0.97099,0.000511414,0.000511414,0.000511414
83,299.626,0.55711,0.40645,0.89893,0.87095,0.75688,0.86643,0.6318,0.81453,0.68319,0.97117,0.000510864,0.000510864,0.000510864
84,303.2,0.55661,0.40958,0.91366,0.91003,0.75092,0.85464,0.63876,0.78421,0.65239,0.95905,0.000510313,0.000510313,0.000510313
85,306.762,0.55419,0.4092,0.90162,0.88731,0.7566,0.87589,0.64394,0.78797,0.62775,0.95968,0.000509763,0.000509763,0.000509763
86,310.297,0.56835,0.42512,0.91009,0.885,0.76108,0.87036,0.63101,0.80292,0.64906,0.96677,0.000509213,0.000509213,0.000509213
87,313.871,0.56846,0.42345,0.91158,0.88302,0.79007,0.86946,0.6409,0.82588,0.65429,0.96851,0.000508662,0.000508662,0.000508662
88,317.408,0.57189,0.42327,0.91005,0.92936,0.74335,0.85009,0.61976,0.81268,0.6855,0.96979,0.000508112,0.000508112,0.000508112
89,320.997,0.56704,0.43244,0.91328,0.86558,0.77595,0.85859,0.63926,0.80704,0.68336,0.97573,0.000507561,0.000507561,0.000507561
90,324.57,0.56316,0.41633,0.91216,0.92483,0.78302,0.85995,0.6529,0.79245,0.65462,0.96584,0.000507011,0.000507011,0.000507011
91,328.138,0.56498,0.42315,0.90725,0.92268,0.74481,0.83259,0.61149,0.83504,0.71273,0.99143,0.00050646,0.00050646,0.00050646
92,331.682,0.54905,0.41278,0.90594,0.9115,0.7584,0.83521,0.62876,0.78854,0.6799,0.95706,0.00050591,0.00050591,0.00050591
93,335.266,0.56629,0.42331,0.91242,0.88209,0.7557,0.83344,0.62051,0.82851,0.71284,0.99556,0.00050536,0.00050536,0.00050536
94,338.833,0.56077,0.40894,0.90046,0.87463,0.78135,0.84924,0.63186,0.80801,0.73178,0.98175,0.000504809,0.000504809,0.000504809
95,342.373,0.55531,0.4124,0.90741,0.91149,0.74581,0.82978,0.59903,0.85055,0.71412,1.0008,0.000504259,0.000504259,0.000504259
96,345.931,0.56477,0.4112,0.89928,0.87687,0.77122,0.81966,0.61811,0.8298,0.69518,0.98972,0.000503708,0.000503708,0.000503708
97,349.492,0.5536,0.41492,0.90735,0.88016,0.70614,0.80568,0.60017,0.80452,0.75647,0.97346,0.000503158,0.000503158,0.000503158
98,353.052,0.55282,0.40832,0.91046,0.84466,0.79146,0.84194,0.62881,0.82985,0.69689,0.98326,0.000502607,0.000502607,0.000502607
99,356.636,0.57094,0.41802,0.91005,0.88055,0.74813,0.83567,0.63318,0.80915,0.65009,0.96247,0.000502057,0.000502057,0.000502057
100,360.216,0.57631,0.42601,0.90524,0.86974,0.7555,0.84572,0.63919,0.81399,0.66682,0.96349,0.000501506,0.000501506,0.000501506
101,363.833,0.56503,0.42631,0.90939,0.88541,0.77951,0.85072,0.64069,0.78093,0.6605,0.96031,0.000500956,0.000500956,0.000500956
102,367.444,0.54615,0.40383,0.9023,0.82386,0.74499,0.79586,0.58052,0.90608,0.79514,1.03059,0.000500406,0.000500406,0.000500406
103,371.001,0.56014,0.41953,0.90898,0.89849,0.76718,0.83177,0.62166,0.83582,0.68547,0.99671,0.000499855,0.000499855,0.000499855
104,374.61,0.5575,0.40545,0.90428,0.86293,0.758,0.83759,0.62832,0.83589,0.71581,0.99806,0.000499305,0.000499305,0.000499305
105,378.25,0.55444,0.4074,0.90609,0.86424,0.75028,0.81872,0.59904,0.81644,0.70631,0.99646,0.000498754,0.000498754,0.000498754
106,381.817,0.54839,0.39629,0.90555,0.89061,0.74215,0.83883,0.62434,0.80824,0.67714,0.96818,0.000498204,0.000498204,0.000498204
107,385.402,0.55364,0.40872,0.90517,0.83949,0.71284,0.80055,0.57902,0.84734,0.76961,0.99997,0.000497653,0.000497653,0.000497653
108,389.011,0.56793,0.42842,0.90709,0.88158,0.74347,0.822,0.59815,0.8445,0.70253,0.98964,0.000497103,0.000497103,0.000497103
109,392.623,0.54438,0.40904,0.90705,0.8416,0.77593,0.82716,0.62446,0.81442,0.70638,0.98042,0.000496552,0.000496552,0.000496552
110,396.252,0.55488,0.40691,0.90234,0.87726,0.78367,0.86038,0.64683,0.81048,0.65219,0.9711,0.000496002,0.000496002,0.000496002
111,399.901,0.5578,0.40895,0.90762,0.82349,0.82689,0.87896,0.63229,0.82611,0.65731,0.97136,0.000495452,0.000495452,0.000495452
112,403.589,0.55333,0.40913,0.90313,0.82377,0.70591,0.78722,0.5401,0.9053,0.84608,1.03121,0.000494901,0.000494901,0.000494901
113,407.252,0.54529,0.39908,0.89965,0.83569,0.74313,0.8218,0.57566,0.85048,0.74724,0.98295,0.000494351,0.000494351,0.000494351
114,410.918,0.55743,0.40989,0.90291,0.90855,0.78063,0.84385,0.62013,0.80786,0.6764,0.95601,0.0004938,0.0004938,0.0004938
115,414.536,0.53945,0.40347,0.90698,0.8893,0.80334,0.87761,0.64456,0.83037,0.64066,0.97429,0.00049325,0.00049325,0.00049325
116,418.181,0.55305,0.40365,0.90641,0.8786,0.79898,0.8695,0.6303,0.82278,0.6495,0.99791,0.000492699,0.000492699,0.000492699
117,421.834,0.53918,0.39572,0.90468,0.92121,0.78887,0.86342,0.64384,0.82337,0.66563,0.97491,0.000492149,0.000492149,0.000492149
118,425.526,0.55635,0.40435,0.90134,0.80708,0.76928,0.83038,0.59337,0.87174,0.74412,1.00825,0.000491599,0.000491599,0.000491599
119,429.105,0.54907,0.3911,0.90513,0.85658,0.72978,0.8066,0.57465,0.88727,0.73854,1.01302,0.000491048,0.000491048,0.000491048
120,432.721,0.56179,0.41777,0.90718,0.81238,0.78639,0.83032,0.60953,0.82909,0.69558,0.98913,0.000490498,0.000490498,0.000490498
121,436.373,0.55033,0.3975,0.90466,0.88177,0.77991,0.83445,0.62181,0.78026,0.67875,0.96199,0.000489947,0.000489947,0.000489947
122,441.474,0.54426,0.40222,0.90541,0.87014,0.78189,0.82707,0.60601,0.80848,0.72757,0.96978,0.000489397,0.000489397,0.000489397
123,445.228,0.54664,0.39813,0.90482,0.80206,0.74685,0.82415,0.60325,0.81556,0.73179,0.97266,0.000488846,0.000488846,0.000488846
124,448.762,0.56217,0.39464,0.89997,0.8883,0.73377,0.82986,0.62513,0.80725,0.71011,0.96455,0.000488296,0.000488296,0.000488296
125,452.294,0.55749,0.41133,0.90426,0.85435,0.71215,0.81143,0.5935,0.80226,0.74482,0.97686,0.000487745,0.000487745,0.000487745
126,455.863,0.54781,0.40238,0.90732,0.90346,0.7507,0.83921,0.6114,0.82272,0.71892,0.98453,0.000487195,0.000487195,0.000487195
127,459.451,0.54963,0.40042,0.90284,0.88368,0.78701,0.85037,0.63635,0.80895,0.65799,0.99178,0.000486645,0.000486645,0.000486645
128,463.018,0.55166,0.40529,0.91311,0.87881,0.77164,0.83535,0.6336,0.828,0.72258,0.98693,0.000486094,0.000486094,0.000486094
129,466.603,0.56861,0.41615,0.90192,0.90654,0.73656,0.80827,0.59259,0.83885,0.77047,1.00134,0.000485544,0.000485544,0.000485544
130,470.186,0.55849,0.41141,0.90544,0.86136,0.72981,0.81531,0.59247,0.83383,0.76119,0.99271,0.000484993,0.000484993,0.000484993
131,473.79,0.5508,0.40411,0.91037,0.87658,0.76163,0.8485,0.60615,0.83521,0.71413,0.98418,0.000484443,0.000484443,0.000484443
132,477.445,0.5504,0.39488,0.90472,0.88161,0.74426,0.83728,0.59807,0.83095,0.70055,0.99362,0.000483892,0.000483892,0.000483892
133,481.068,0.55417,0.39796,0.90593,0.8904,0.76418,0.8489,0.61193,0.78459,0.66618,0.9599,0.000483342,0.000483342,0.000483342
134,484.565,0.53853,0.38509,0.89855,0.88812,0.75691,0.82364,0.61219,0.78879,0.68968,0.96337,0.000482791,0.000482791,0.000482791
135,488.14,0.54599,0.40175,0.9042,0.85776,0.77161,0.8136,0.61121,0.78447,0.6855,0.97007,0.000482241,0.000482241,0.000482241
136,491.691,0.5398,0.39467,0.90175,0.90098,0.74956,0.83936,0.63142,0.79218,0.68185,0.97476,0.000481691,0.000481691,0.000481691
137,495.236,0.54104,0.39609,0.89451,0.80255,0.77302,0.84508,0.62688,0.80723,0.68782,0.97332,0.00048114,0.00048114,0.00048114
138,498.76,0.56106,0.40555,0.90633,0.86382,0.74491,0.82548,0.60505,0.81568,0.71686,0.98719,0.00048059,0.00048059,0.00048059
139,502.262,0.55295,0.40322,0.90382,0.83623,0.76565,0.80806,0.59278,0.82165,0.70612,0.98185,0.000480039,0.000480039,0.000480039
140,505.8,0.55281,0.40236,0.90448,0.79299,0.76801,0.82987,0.60116,0.82265,0.7149,0.97895,0.000479489,0.000479489,0.000479489
141,509.313,0.53989,0.3917,0.89984,0.84942,0.78333,0.86978,0.65395,0.80212,0.66843,0.97198,0.000478938,0.000478938,0.000478938
142,512.854,0.54982,0.40414,0.89752,0.83219,0.77286,0.84895,0.61484,0.81309,0.69937,0.99267,0.000478388,0.000478388,0.000478388
143,516.434,0.54231,0.41046,0.89693,0.9023,0.74213,0.8537,0.63712,0.7868,0.6631,0.97245,0.000477838,0.000477838,0.000477838
144,519.978,0.53398,0.393,0.89143,0.88164,0.71781,0.8083,0.59929,0.80979,0.74628,0.98568,0.000477287,0.000477287,0.000477287
145,523.513,0.5498,0.39735,0.89914,0.91392,0.77601,0.85361,0.62466,0.83794,0.67403,0.98162,0.000476737,0.000476737,0.000476737
146,527.062,0.53378,0.40785,0.90035,0.88588,0.75371,0.8271,0.61307,0.83622,0.71435,0.99246,0.000476186,0.000476186,0.000476186
147,530.597,0.53566,0.38879,0.89552,0.86837,0.75303,0.82624,0.60287,0.87187,0.72837,1.01778,0.000475636,0.000475636,0.000475636
148,534.111,0.5437,0.3973,0.90163,0.85419,0.75457,0.82247,0.61482,0.80727,0.73381,0.98202,0.000475085,0.000475085,0.000475085
149,537.684,0.53148,0.38806,0.89318,0.84835,0.77186,0.84841,0.62104,0.79319,0.70201,0.97221,0.000474535,0.000474535,0.000474535
150,541.268,0.53608,0.40038,0.89793,0.86065,0.7587,0.84636,0.62059,0.82451,0.66517,0.96895,0.000473984,0.000473984,0.000473984
151,544.751,0.5324,0.40131,0.8967,0.86711,0.78052,0.85686,0.659,0.80318,0.62832,0.95003,0.000473434,0.000473434,0.000473434
152,548.283,0.54723,0.39571,0.90606,0.86521,0.79547,0.85332,0.65478,0.79818,0.63749,0.95887,0.000472884,0.000472884,0.000472884
153,551.802,0.53917,0.39267,0.90035,0.86377,0.77899,0.85333,0.64816,0.82404,0.64809,0.97537,0.000472333,0.000472333,0.000472333
154,555.338,0.55781,0.41855,0.90631,0.87705,0.79326,0.86024,0.66026,0.79778,0.61272,0.96831,0.000471783,0.000471783,0.000471783
155,558.853,0.54354,0.39401,0.90475,0.91855,0.78015,0.85554,0.64051,0.79551,0.64229,0.95638,0.000471232,0.000471232,0.000471232
156,562.374,0.5339,0.39004,0.90688,0.86961,0.76526,0.84006,0.63692,0.77757,0.67132,0.94176,0.000470682,0.000470682,0.000470682
157,565.882,0.53697,0.39881,0.90533,0.84132,0.7743,0.82481,0.62131,0.84496,0.69339,0.98035,0.000470131,0.000470131,0.000470131
